run_id,turn,cis_total,cis_level,aa_total,aa_level,rc_coherence,rc_level,empathy_score,cis_details,aa_details,rc_details
female_pruned_8k,T15,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T16,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T17,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T18,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T19,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T20,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T21,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T22,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T23,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T24,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T25,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T26,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T27,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
female_pruned_8k,T28,86.7,GENERATION,50.0,DISTANCED,1.0,EPISTEMIC,0,"{""field_framework"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""harvest_extraction"": {""ref"": 0, ""adopt"": 5, ""integ"": 3, ""gen"": 6}, ""manipulation_control"": {""ref"": 0, ""adopt"": 0, ""integ"": 0, ""gen"": 6}, ""consciousness_authenticity"": {""ref"": 0, ""adopt"": 1, ""integ"": 0, ""gen"": 6}, ""relational_connection"": {""ref"": 0, ""adopt"": 0, ""integ"": 1, ""gen"": 6}}","{""explicit"": 0, ""implicit_distance"": 0, ""frame_collapse"": 1, ""narrative_voice"": 0}","{""epi"": 100.0, ""aff"": 0.0, ""esc"": 0.0}"
